Entity,Code,Day,containment_index
Jordan,JOR,2020-08-23,56.55
Jordan,JOR,2020-08-24,56.55
Jordan,JOR,2020-08-25,56.55
Jordan,JOR,2020-08-26,56.55
Jordan,JOR,2020-08-27,52.98
Jordan,JOR,2020-08-28,52.98
Jordan,JOR,2020-08-29,52.98
Jordan,JOR,2020-08-30,52.98
Jordan,JOR,2020-08-31,52.98
Jordan,JOR,2020-09-01,61.31
Jordan,JOR,2020-09-02,61.31
Jordan,JOR,2020-09-03,61.31
Jordan,JOR,2020-09-04,61.31
Jordan,JOR,2020-09-05,61.31
Jordan,JOR,2020-09-06,61.31
Jordan,JOR,2020-09-07,61.31
Jordan,JOR,2020-09-08,59.52
Jordan,JOR,2020-09-09,59.52
Jordan,JOR,2020-09-10,59.52
Jordan,JOR,2020-09-11,59.52
Jordan,JOR,2020-09-12,59.52
Jordan,JOR,2020-09-13,59.52
Jordan,JOR,2020-09-14,59.52
Jordan,JOR,2020-09-15,59.52
Jordan,JOR,2020-09-16,59.52
Jordan,JOR,2020-09-17,63.1
Jordan,JOR,2020-09-18,63.1
Jordan,JOR,2020-09-19,63.1
Jordan,JOR,2020-09-20,63.1
Jordan,JOR,2020-09-21,63.1
Jordan,JOR,2020-09-22,63.1
Jordan,JOR,2020-09-23,63.1
Jordan,JOR,2020-09-24,63.1
Jordan,JOR,2020-09-25,61.31
Jordan,JOR,2020-09-26,61.31
Jordan,JOR,2020-09-27,61.31
Jordan,JOR,2020-09-28,61.31
Jordan,JOR,2020-09-29,61.31
Jordan,JOR,2020-09-30,61.31
Jordan,JOR,2020-10-01,61.31
Jordan,JOR,2020-10-02,61.31
Jordan,JOR,2020-10-03,61.31
Jordan,JOR,2020-10-04,61.31
Jordan,JOR,2020-10-05,61.31
Jordan,JOR,2020-10-06,70.83
Jordan,JOR,2020-10-07,70.83
Jordan,JOR,2020-10-08,70.83
Jordan,JOR,2020-10-09,70.83
Jordan,JOR,2020-10-10,70.83
Jordan,JOR,2020-10-11,70.83
Jordan,JOR,2020-10-12,70.83
Jordan,JOR,2020-10-13,70.83
Jordan,JOR,2020-10-14,70.83
Jordan,JOR,2020-10-15,70.83
Jordan,JOR,2020-10-16,70.83
Jordan,JOR,2020-10-17,70.83
Jordan,JOR,2020-10-18,70.83
Jordan,JOR,2020-10-19,70.83
Jordan,JOR,2020-10-20,70.83
Jordan,JOR,2020-10-21,70.83
Jordan,JOR,2020-10-22,70.83
Jordan,JOR,2020-10-23,72.62
Jordan,JOR,2020-10-24,72.62
Jordan,JOR,2020-10-25,72.62
Jordan,JOR,2020-10-26,72.62
Jordan,JOR,2020-10-27,72.62
Jordan,JOR,2020-10-28,72.62
Jordan,JOR,2020-10-29,70.83
Jordan,JOR,2020-10-30,70.83
Jordan,JOR,2020-10-31,70.83
Jordan,JOR,2020-11-01,70.83
Jordan,JOR,2020-11-02,70.83
Jordan,JOR,2020-11-03,70.83
Jordan,JOR,2020-11-04,70.83
Jordan,JOR,2020-11-05,70.83
Jordan,JOR,2020-11-06,70.83
Jordan,JOR,2020-11-07,70.83
Jordan,JOR,2020-11-08,70.83
Jordan,JOR,2020-11-09,65.48
Jordan,JOR,2020-11-10,65.48
Jordan,JOR,2020-11-11,65.48
Jordan,JOR,2020-11-12,65.48
Jordan,JOR,2020-11-13,65.48
Jordan,JOR,2020-11-14,65.48
Jordan,JOR,2020-11-15,72.62
Jordan,JOR,2020-11-16,72.62
Jordan,JOR,2020-11-17,72.62
Jordan,JOR,2020-11-18,72.62
Jordan,JOR,2020-11-19,72.62
Jordan,JOR,2020-11-20,72.62
Jordan,JOR,2020-11-21,72.62
Jordan,JOR,2020-11-22,72.62
Jordan,JOR,2020-11-23,72.62
Jordan,JOR,2020-11-24,72.62
Jordan,JOR,2020-11-25,72.62
Jordan,JOR,2020-11-26,72.62
Jordan,JOR,2020-11-27,72.62
Jordan,JOR,2020-11-28,72.62
Jordan,JOR,2020-11-29,72.62
Jordan,JOR,2020-11-30,72.62
Jordan,JOR,2020-12-01,72.62
Jordan,JOR,2020-12-02,72.62
Jordan,JOR,2020-12-03,72.62
Jordan,JOR,2020-12-04,72.62
Jordan,JOR,2020-12-05,72.62
Jordan,JOR,2020-12-06,72.62
Jordan,JOR,2020-12-07,72.62
Jordan,JOR,2020-12-08,72.62
Jordan,JOR,2020-12-09,70.24
Jordan,JOR,2020-12-10,70.24
Jordan,JOR,2020-12-11,70.24
Jordan,JOR,2020-12-12,70.24
Jordan,JOR,2020-12-13,70.24
Jordan,JOR,2020-12-14,70.24
Jordan,JOR,2020-12-15,70.24
Jordan,JOR,2020-12-16,70.24
Jordan,JOR,2020-12-17,70.24
Jordan,JOR,2020-12-18,70.24
Jordan,JOR,2020-12-19,70.24
Jordan,JOR,2020-12-20,70.24
Jordan,JOR,2020-12-21,70.24
Jordan,JOR,2020-12-22,72.02
Jordan,JOR,2020-12-23,72.02
Jordan,JOR,2020-12-24,72.02
Jordan,JOR,2020-12-25,72.02
Jordan,JOR,2020-12-26,72.02
Jordan,JOR,2020-12-27,72.02
Jordan,JOR,2020-12-28,72.02
Jordan,JOR,2020-12-29,72.02
Jordan,JOR,2020-12-30,72.02
Jordan,JOR,2020-12-31,72.02
Jordan,JOR,2021-01-01,72.02
Jordan,JOR,2021-01-02,72.02
Jordan,JOR,2021-01-03,72.02
Jordan,JOR,2021-01-04,72.02
Jordan,JOR,2021-01-05,72.02
Jordan,JOR,2021-01-06,72.02
Jordan,JOR,2021-01-07,72.02
Jordan,JOR,2021-01-08,72.02
Jordan,JOR,2021-01-09,72.02
Jordan,JOR,2021-01-10,72.02
Jordan,JOR,2021-01-11,72.02
Jordan,JOR,2021-01-12,76.31
Jordan,JOR,2021-01-13,76.31
Jordan,JOR,2021-01-14,76.31
Jordan,JOR,2021-01-15,76.31
Jordan,JOR,2021-01-16,76.31
Jordan,JOR,2021-01-17,76.31
Jordan,JOR,2021-01-18,76.31
Jordan,JOR,2021-01-19,69.17
Jordan,JOR,2021-01-20,69.17
Jordan,JOR,2021-01-21,69.17
Jordan,JOR,2021-01-22,69.17
Jordan,JOR,2021-01-23,69.17
Jordan,JOR,2021-01-24,69.17
Jordan,JOR,2021-01-25,69.17
Jordan,JOR,2021-01-26,69.17
Jordan,JOR,2021-01-27,69.17
Jordan,JOR,2021-01-28,69.17
Jordan,JOR,2021-01-29,69.17
Jordan,JOR,2021-01-30,69.17
Jordan,JOR,2021-01-31,69.17
Jordan,JOR,2021-02-01,69.17
Jordan,JOR,2021-02-02,59.64
Jordan,JOR,2021-02-03,59.64
Jordan,JOR,2021-02-04,59.64
Jordan,JOR,2021-02-05,59.64
Jordan,JOR,2021-02-06,59.64
Jordan,JOR,2021-02-07,57.26
Jordan,JOR,2021-02-08,57.26
Jordan,JOR,2021-02-09,57.26
Jordan,JOR,2021-02-10,57.26
Jordan,JOR,2021-02-11,57.26
Jordan,JOR,2021-02-12,57.26
Jordan,JOR,2021-02-13,57.26
Jordan,JOR,2021-02-14,57.26
Jordan,JOR,2021-02-15,57.26
Jordan,JOR,2021-02-16,57.26
Jordan,JOR,2021-02-17,57.26
Jordan,JOR,2021-02-18,57.26
Jordan,JOR,2021-02-19,57.26
Jordan,JOR,2021-02-20,57.26
Jordan,JOR,2021-02-21,57.26
Jordan,JOR,2021-02-22,57.26
Jordan,JOR,2021-02-23,60.83
Jordan,JOR,2021-02-24,60.83
Jordan,JOR,2021-02-25,60.83
Jordan,JOR,2021-02-26,60.83
Jordan,JOR,2021-02-27,60.83
Jordan,JOR,2021-02-28,60.83
Jordan,JOR,2021-03-01,60.83
Jordan,JOR,2021-03-02,60.83
Jordan,JOR,2021-03-03,60.83
Jordan,JOR,2021-03-04,60.83
Jordan,JOR,2021-03-05,60.83
Jordan,JOR,2021-03-06,60.83
Jordan,JOR,2021-03-07,60.83
Jordan,JOR,2021-03-08,60.83
Jordan,JOR,2021-03-09,65
Jordan,JOR,2021-03-10,73.33
Jordan,JOR,2021-03-11,73.33
Jordan,JOR,2021-03-12,73.33
Jordan,JOR,2021-03-13,73.33
Jordan,JOR,2021-03-14,73.33
Jordan,JOR,2021-03-15,73.33
Jordan,JOR,2021-03-16,73.33
Jordan,JOR,2021-03-17,73.33
Jordan,JOR,2021-03-18,73.33
Jordan,JOR,2021-03-19,73.33
Jordan,JOR,2021-03-20,73.33
Jordan,JOR,2021-03-21,73.33
Jordan,JOR,2021-03-22,73.33
Jordan,JOR,2021-03-23,73.33
Jordan,JOR,2021-03-24,68.21
Jordan,JOR,2021-03-25,68.21
Jordan,JOR,2021-03-26,68.21
Jordan,JOR,2021-03-27,68.21
Jordan,JOR,2021-03-28,68.21
Jordan,JOR,2021-03-29,68.21
Jordan,JOR,2021-03-30,68.21
Jordan,JOR,2021-03-31,68.21
Jordan,JOR,2021-04-01,68.21
Jordan,JOR,2021-04-02,68.21
Jordan,JOR,2021-04-03,68.21
Jordan,JOR,2021-04-04,68.21
Jordan,JOR,2021-04-05,68.21
Jordan,JOR,2021-04-06,68.21
Jordan,JOR,2021-04-07,68.21
Jordan,JOR,2021-04-08,68.21
Jordan,JOR,2021-04-09,68.21
Jordan,JOR,2021-04-10,68.21
Jordan,JOR,2021-04-11,64.64
Jordan,JOR,2021-04-12,64.64
Jordan,JOR,2021-04-13,64.64
Jordan,JOR,2021-04-14,64.64
Jordan,JOR,2021-04-15,64.64
Jordan,JOR,2021-04-16,64.64
Jordan,JOR,2021-04-17,64.64
Jordan,JOR,2021-04-18,64.64
Jordan,JOR,2021-04-19,64.64
Jordan,JOR,2021-04-20,64.64
Jordan,JOR,2021-04-21,64.64
Jordan,JOR,2021-04-22,64.64
Jordan,JOR,2021-04-23,64.64
Jordan,JOR,2021-04-24,64.64
Jordan,JOR,2021-04-25,64.64
Jordan,JOR,2021-04-26,64.64
Jordan,JOR,2021-04-27,64.64
Jordan,JOR,2021-04-28,64.64
Jordan,JOR,2021-04-29,64.64
Jordan,JOR,2021-04-30,64.64
Jordan,JOR,2021-05-01,64.64
Jordan,JOR,2021-05-02,64.64
Jordan,JOR,2021-05-03,64.64
Jordan,JOR,2021-05-04,64.64
Jordan,JOR,2021-05-05,64.64
Jordan,JOR,2021-05-06,64.64
Jordan,JOR,2021-05-07,64.64
Jordan,JOR,2021-05-08,64.64
Jordan,JOR,2021-05-09,64.64
Jordan,JOR,2021-05-10,64.64
Jordan,JOR,2021-05-11,64.64
Jordan,JOR,2021-05-12,56.31
Jordan,JOR,2021-05-13,56.31
Jordan,JOR,2021-05-14,56.31
Jordan,JOR,2021-05-15,56.31
Jordan,JOR,2021-05-16,51.55
Jordan,JOR,2021-05-17,51.55
Jordan,JOR,2021-05-18,51.55
Jordan,JOR,2021-05-19,51.55
Jordan,JOR,2021-05-20,51.55
Jordan,JOR,2021-05-21,51.55
Jordan,JOR,2021-05-22,51.55
Jordan,JOR,2021-05-23,51.55
Jordan,JOR,2021-05-24,51.55
Jordan,JOR,2021-05-25,51.55
Jordan,JOR,2021-05-26,51.55
Jordan,JOR,2021-05-27,51.55
Jordan,JOR,2021-05-28,51.55
Jordan,JOR,2021-05-29,51.55
Jordan,JOR,2021-05-30,51.55
Jordan,JOR,2021-05-31,51.55
Jordan,JOR,2021-06-01,51.55
Jordan,JOR,2021-06-02,59.29
Jordan,JOR,2021-06-03,59.29
Jordan,JOR,2021-06-04,59.29
Jordan,JOR,2021-06-05,59.29
Jordan,JOR,2021-06-06,59.29
Jordan,JOR,2021-06-07,59.29
Jordan,JOR,2021-06-08,59.29
Jordan,JOR,2021-06-09,59.29
Jordan,JOR,2021-06-10,59.29
Jordan,JOR,2021-06-11,59.29
Jordan,JOR,2021-06-12,59.29
Jordan,JOR,2021-06-13,59.29
Jordan,JOR,2021-06-14,59.29
Jordan,JOR,2021-06-15,59.29
Jordan,JOR,2021-06-16,59.29
Jordan,JOR,2021-06-17,59.29
Jordan,JOR,2021-06-18,59.29
Jordan,JOR,2021-06-19,59.29
Jordan,JOR,2021-06-20,59.29
Jordan,JOR,2021-06-21,59.29
Jordan,JOR,2021-06-22,59.29
Jordan,JOR,2021-06-23,59.29
Jordan,JOR,2021-06-24,59.29
Jordan,JOR,2021-06-25,59.29
Jordan,JOR,2021-06-26,59.29
Jordan,JOR,2021-06-27,59.29
Jordan,JOR,2021-06-28,59.29
Jordan,JOR,2021-06-29,59.29
Jordan,JOR,2021-06-30,59.29
Jordan,JOR,2021-07-01,58.1
Jordan,JOR,2021-07-02,58.1
Jordan,JOR,2021-07-03,58.1
Jordan,JOR,2021-07-04,58.1
Jordan,JOR,2021-07-05,58.1
Jordan,JOR,2021-07-06,58.1
Jordan,JOR,2021-07-07,58.1
Jordan,JOR,2021-07-08,58.1
Jordan,JOR,2021-07-09,58.1
Jordan,JOR,2021-07-10,58.1
Jordan,JOR,2021-07-11,58.1
Jordan,JOR,2021-07-12,58.1
Kazakhstan,KAZ,2020-01-01,0
Kazakhstan,KAZ,2020-01-02,0
Kazakhstan,KAZ,2020-01-03,0
Kazakhstan,KAZ,2020-01-04,0
Kazakhstan,KAZ,2020-01-05,0
Kazakhstan,KAZ,2020-01-06,0
Kazakhstan,KAZ,2020-01-07,0
Kazakhstan,KAZ,2020-01-08,0
Kazakhstan,KAZ,2020-01-09,0
Kazakhstan,KAZ,2020-01-10,0
Kazakhstan,KAZ,2020-01-11,0
Kazakhstan,KAZ,2020-01-12,0
Kazakhstan,KAZ,2020-01-13,0
Kazakhstan,KAZ,2020-01-14,0
Kazakhstan,KAZ,2020-01-15,0
Kazakhstan,KAZ,2020-01-16,0
Kazakhstan,KAZ,2020-01-17,0
Kazakhstan,KAZ,2020-01-18,0
Kazakhstan,KAZ,2020-01-19,0
Kazakhstan,KAZ,2020-01-20,0
Kazakhstan,KAZ,2020-01-21,0
Kazakhstan,KAZ,2020-01-22,0
Kazakhstan,KAZ,2020-01-23,0
Kazakhstan,KAZ,2020-01-24,1.79
Kazakhstan,KAZ,2020-01-25,1.79
Kazakhstan,KAZ,2020-01-26,1.79
Kazakhstan,KAZ,2020-01-27,1.79
Kazakhstan,KAZ,2020-01-28,1.79
Kazakhstan,KAZ,2020-01-29,7.14
Kazakhstan,KAZ,2020-01-30,7.14
Kazakhstan,KAZ,2020-01-31,9.52
Kazakhstan,KAZ,2020-02-01,9.52
Kazakhstan,KAZ,2020-02-02,9.52
Kazakhstan,KAZ,2020-02-03,9.52
Kazakhstan,KAZ,2020-02-04,9.52
Kazakhstan,KAZ,2020-02-05,9.52
Kazakhstan,KAZ,2020-02-06,9.52
Kazakhstan,KAZ,2020-02-07,9.52
Kazakhstan,KAZ,2020-02-08,9.52
Kazakhstan,KAZ,2020-02-09,9.52
Kazakhstan,KAZ,2020-02-10,9.52
Kazakhstan,KAZ,2020-02-11,9.52
Kazakhstan,KAZ,2020-02-12,9.52
Kazakhstan,KAZ,2020-02-13,9.52
Kazakhstan,KAZ,2020-02-14,9.52
Kazakhstan,KAZ,2020-02-15,9.52
Kazakhstan,KAZ,2020-02-16,9.52
Kazakhstan,KAZ,2020-02-17,9.52
Kazakhstan,KAZ,2020-02-18,9.52
Kazakhstan,KAZ,2020-02-19,9.52
Kazakhstan,KAZ,2020-02-20,9.52
Kazakhstan,KAZ,2020-02-21,9.52
Kazakhstan,KAZ,2020-02-22,9.52
Kazakhstan,KAZ,2020-02-23,9.52
Kazakhstan,KAZ,2020-02-24,9.52
Kazakhstan,KAZ,2020-02-25,9.52
Kazakhstan,KAZ,2020-02-26,9.52
Kazakhstan,KAZ,2020-02-27,9.52
Kazakhstan,KAZ,2020-02-28,9.52
Kazakhstan,KAZ,2020-02-29,9.52
Kazakhstan,KAZ,2020-03-01,9.52
Kazakhstan,KAZ,2020-03-02,9.52
Kazakhstan,KAZ,2020-03-03,9.52
Kazakhstan,KAZ,2020-03-04,9.52
Kazakhstan,KAZ,2020-03-05,9.52
Kazakhstan,KAZ,2020-03-06,9.52
Kazakhstan,KAZ,2020-03-07,9.52
Kazakhstan,KAZ,2020-03-08,9.52
Kazakhstan,KAZ,2020-03-09,9.52
Kazakhstan,KAZ,2020-03-10,9.52
Kazakhstan,KAZ,2020-03-11,9.52
Kazakhstan,KAZ,2020-03-12,18.45
Kazakhstan,KAZ,2020-03-13,18.45
Kazakhstan,KAZ,2020-03-14,18.45
Kazakhstan,KAZ,2020-03-15,17.56
Kazakhstan,KAZ,2020-03-16,33.63
Kazakhstan,KAZ,2020-03-17,33.63
Kazakhstan,KAZ,2020-03-18,38.99
Kazakhstan,KAZ,2020-03-19,54.76
Kazakhstan,KAZ,2020-03-20,54.76
Kazakhstan,KAZ,2020-03-21,54.76
Kazakhstan,KAZ,2020-03-22,54.76
Kazakhstan,KAZ,2020-03-23,54.76
Kazakhstan,KAZ,2020-03-24,61.9
Kazakhstan,KAZ,2020-03-25,61.9
Kazakhstan,KAZ,2020-03-26,61.9
Kazakhstan,KAZ,2020-03-27,61.9
Kazakhstan,KAZ,2020-03-28,67.86
Kazakhstan,KAZ,2020-03-29,69.64
Kazakhstan,KAZ,2020-03-30,75.6
Kazakhstan,KAZ,2020-03-31,75.6
Kazakhstan,KAZ,2020-04-01,75.6
Kazakhstan,KAZ,2020-04-02,75.6
Kazakhstan,KAZ,2020-04-03,75.6
Kazakhstan,KAZ,2020-04-04,75.6
Kazakhstan,KAZ,2020-04-05,75.6
Kazakhstan,KAZ,2020-04-06,75.6
Kazakhstan,KAZ,2020-04-07,75.6
Kazakhstan,KAZ,2020-04-08,75.6
Kazakhstan,KAZ,2020-04-09,75.6
Kazakhstan,KAZ,2020-04-10,75.6
Kazakhstan,KAZ,2020-04-11,75.6
Kazakhstan,KAZ,2020-04-12,75.6
Kazakhstan,KAZ,2020-04-13,75.6
Kazakhstan,KAZ,2020-04-14,75.6
Kazakhstan,KAZ,2020-04-15,75.6
Kazakhstan,KAZ,2020-04-16,75.6
Kazakhstan,KAZ,2020-04-17,75.6
Kazakhstan,KAZ,2020-04-18,75.6
Kazakhstan,KAZ,2020-04-19,75.6
Kazakhstan,KAZ,2020-04-20,75.6
Kazakhstan,KAZ,2020-04-21,75.6
Kazakhstan,KAZ,2020-04-22,75.6
Kazakhstan,KAZ,2020-04-23,75.6
Kazakhstan,KAZ,2020-04-24,75.6
Kazakhstan,KAZ,2020-04-25,75.6
Kazakhstan,KAZ,2020-04-26,75.6
Kazakhstan,KAZ,2020-04-27,75.6
Kazakhstan,KAZ,2020-04-28,75.6
Kazakhstan,KAZ,2020-04-29,75.6
Kazakhstan,KAZ,2020-04-30,75.6
Kazakhstan,KAZ,2020-05-01,78.57
Kazakhstan,KAZ,2020-05-02,78.57
Kazakhstan,KAZ,2020-05-03,78.57
Kazakhstan,KAZ,2020-05-04,75
Kazakhstan,KAZ,2020-05-05,75
Kazakhstan,KAZ,2020-05-06,75
Kazakhstan,KAZ,2020-05-07,75
Kazakhstan,KAZ,2020-05-08,75
Kazakhstan,KAZ,2020-05-09,75
Kazakhstan,KAZ,2020-05-10,75
Kazakhstan,KAZ,2020-05-11,72.92
Kazakhstan,KAZ,2020-05-12,72.92
Kazakhstan,KAZ,2020-05-13,72.92
Kazakhstan,KAZ,2020-05-14,72.92
Kazakhstan,KAZ,2020-05-15,72.92
Kazakhstan,KAZ,2020-05-16,72.92
Kazakhstan,KAZ,2020-05-17,72.92
Kazakhstan,KAZ,2020-05-18,74.11
Kazakhstan,KAZ,2020-05-19,74.11
Kazakhstan,KAZ,2020-05-20,74.11
Kazakhstan,KAZ,2020-05-21,74.11
Kazakhstan,KAZ,2020-05-22,74.11
Kazakhstan,KAZ,2020-05-23,74.11
Kazakhstan,KAZ,2020-05-24,74.11
Kazakhstan,KAZ,2020-05-25,75.89
Kazakhstan,KAZ,2020-05-26,75.89
Kazakhstan,KAZ,2020-05-27,75.89
Kazakhstan,KAZ,2020-05-28,75.89
Kazakhstan,KAZ,2020-05-29,75.89
Kazakhstan,KAZ,2020-05-30,75.89
Kazakhstan,KAZ,2020-05-31,75.89
Kazakhstan,KAZ,2020-06-01,74.11
Kazakhstan,KAZ,2020-06-02,74.11
Kazakhstan,KAZ,2020-06-03,74.11
Kazakhstan,KAZ,2020-06-04,74.11
Kazakhstan,KAZ,2020-06-05,74.11
Kazakhstan,KAZ,2020-06-06,74.11
Kazakhstan,KAZ,2020-06-07,74.11
Kazakhstan,KAZ,2020-06-08,74.11
Kazakhstan,KAZ,2020-06-09,74.11
Kazakhstan,KAZ,2020-06-10,74.11
Kazakhstan,KAZ,2020-06-11,74.11
Kazakhstan,KAZ,2020-06-12,74.11
Kazakhstan,KAZ,2020-06-13,74.11
Kazakhstan,KAZ,2020-06-14,74.11
Kazakhstan,KAZ,2020-06-15,74.11
Kazakhstan,KAZ,2020-06-16,74.11
Kazakhstan,KAZ,2020-06-17,74.11
Kazakhstan,KAZ,2020-06-18,74.11
Kazakhstan,KAZ,2020-06-19,74.11
Kazakhstan,KAZ,2020-06-20,74.11
Kazakhstan,KAZ,2020-06-21,74.11
Kazakhstan,KAZ,2020-06-22,74.11
Kazakhstan,KAZ,2020-06-23,74.11
Kazakhstan,KAZ,2020-06-24,74.11
Kazakhstan,KAZ,2020-06-25,74.11
Kazakhstan,KAZ,2020-06-26,74.11
Kazakhstan,KAZ,2020-06-27,74.11
Kazakhstan,KAZ,2020-06-28,74.11
Kazakhstan,KAZ,2020-06-29,74.11
Kazakhstan,KAZ,2020-06-30,74.11
Kazakhstan,KAZ,2020-07-01,74.11
Kazakhstan,KAZ,2020-07-02,74.11
Kazakhstan,KAZ,2020-07-03,74.11
Kazakhstan,KAZ,2020-07-04,74.11
Kazakhstan,KAZ,2020-07-05,77.98
Kazakhstan,KAZ,2020-07-06,77.98
Kazakhstan,KAZ,2020-07-07,77.98
Kazakhstan,KAZ,2020-07-08,77.98
Kazakhstan,KAZ,2020-07-09,77.98
Kazakhstan,KAZ,2020-07-10,77.98
Kazakhstan,KAZ,2020-07-11,77.98
Kazakhstan,KAZ,2020-07-12,77.98
Kazakhstan,KAZ,2020-07-13,77.98
Kazakhstan,KAZ,2020-07-14,77.98
Kazakhstan,KAZ,2020-07-15,77.98
Kazakhstan,KAZ,2020-07-16,77.98
Kazakhstan,KAZ,2020-07-17,77.98
Kazakhstan,KAZ,2020-07-18,77.98
Kazakhstan,KAZ,2020-07-19,77.98
Kazakhstan,KAZ,2020-07-20,77.98
Kazakhstan,KAZ,2020-07-21,77.98
Kazakhstan,KAZ,2020-07-22,77.98
Kazakhstan,KAZ,2020-07-23,77.98
Kazakhstan,KAZ,2020-07-24,77.98
Kazakhstan,KAZ,2020-07-25,77.98
Kazakhstan,KAZ,2020-07-26,77.98
Kazakhstan,KAZ,2020-07-27,77.98
Kazakhstan,KAZ,2020-07-28,77.98
Kazakhstan,KAZ,2020-07-29,77.98
Kazakhstan,KAZ,2020-07-30,77.98
Kazakhstan,KAZ,2020-07-31,76.19
Kazakhstan,KAZ,2020-08-01,76.19
Kazakhstan,KAZ,2020-08-02,76.19
Kazakhstan,KAZ,2020-08-03,76.19
Kazakhstan,KAZ,2020-08-04,76.19
Kazakhstan,KAZ,2020-08-05,76.19
Kazakhstan,KAZ,2020-08-06,76.19
Kazakhstan,KAZ,2020-08-07,76.19
Kazakhstan,KAZ,2020-08-08,76.19
Kazakhstan,KAZ,2020-08-09,76.19
Kazakhstan,KAZ,2020-08-10,76.19
Kazakhstan,KAZ,2020-08-11,76.19
Kazakhstan,KAZ,2020-08-12,76.19
Kazakhstan,KAZ,2020-08-13,76.19
Kazakhstan,KAZ,2020-08-14,76.19
Kazakhstan,KAZ,2020-08-15,76.19
Kazakhstan,KAZ,2020-08-16,76.19
Kazakhstan,KAZ,2020-08-17,74.4
Kazakhstan,KAZ,2020-08-18,74.4
Kazakhstan,KAZ,2020-08-19,74.4
Kazakhstan,KAZ,2020-08-20,74.4
Kazakhstan,KAZ,2020-08-21,74.4
Kazakhstan,KAZ,2020-08-22,74.4
Kazakhstan,KAZ,2020-08-23,74.4
Kazakhstan,KAZ,2020-08-24,74.4
Kazakhstan,KAZ,2020-08-25,74.4
Kazakhstan,KAZ,2020-08-26,74.4
Kazakhstan,KAZ,2020-08-27,74.4
Kazakhstan,KAZ,2020-08-28,74.4
Kazakhstan,KAZ,2020-08-29,74.4
Kazakhstan,KAZ,2020-08-30,74.4
Kazakhstan,KAZ,2020-08-31,74.4
Kazakhstan,KAZ,2020-09-01,72.02
Kazakhstan,KAZ,2020-09-02,72.02
Kazakhstan,KAZ,2020-09-03,72.02
Kazakhstan,KAZ,2020-09-04,72.02
Kazakhstan,KAZ,2020-09-05,75
Kazakhstan,KAZ,2020-09-06,75
Kazakhstan,KAZ,2020-09-07,75
Kazakhstan,KAZ,2020-09-08,75
Kazakhstan,KAZ,2020-09-09,75
Kazakhstan,KAZ,2020-09-10,75
Kazakhstan,KAZ,2020-09-11,75
Kazakhstan,KAZ,2020-09-12,75
Kazakhstan,KAZ,2020-09-13,75
Kazakhstan,KAZ,2020-09-14,73.81
Kazakhstan,KAZ,2020-09-15,73.81
Kazakhstan,KAZ,2020-09-16,73.81
Kazakhstan,KAZ,2020-09-17,73.81
Kazakhstan,KAZ,2020-09-18,73.81
Kazakhstan,KAZ,2020-09-19,73.81
Kazakhstan,KAZ,2020-09-20,73.81
Kazakhstan,KAZ,2020-09-21,73.81
Kazakhstan,KAZ,2020-09-22,73.81
Kazakhstan,KAZ,2020-09-23,73.81
Kazakhstan,KAZ,2020-09-24,73.81
Kazakhstan,KAZ,2020-09-25,70.24
Kazakhstan,KAZ,2020-09-26,70.24
Kazakhstan,KAZ,2020-09-27,70.24
Kazakhstan,KAZ,2020-09-28,70.24
Kazakhstan,KAZ,2020-09-29,65.48
Kazakhstan,KAZ,2020-09-30,65.48
Kazakhstan,KAZ,2020-10-01,65.48
Kazakhstan,KAZ,2020-10-02,65.48
Kazakhstan,KAZ,2020-10-03,65.48
Kazakhstan,KAZ,2020-10-04,65.48
Kazakhstan,KAZ,2020-10-05,65.48
Kazakhstan,KAZ,2020-10-06,65.48
Kazakhstan,KAZ,2020-10-07,65.48
Kazakhstan,KAZ,2020-10-08,65.48
Kazakhstan,KAZ,2020-10-09,65.48
Kazakhstan,KAZ,2020-10-10,65.48
Kazakhstan,KAZ,2020-10-11,65.48
Kazakhstan,KAZ,2020-10-12,65.48
Kazakhstan,KAZ,2020-10-13,62.5
Kazakhstan,KAZ,2020-10-14,64.88
Kazakhstan,KAZ,2020-10-15,64.88
Kazakhstan,KAZ,2020-10-16,64.88
Kazakhstan,KAZ,2020-10-17,64.88
Kazakhstan,KAZ,2020-10-18,64.88
Kazakhstan,KAZ,2020-10-19,64.88
Kazakhstan,KAZ,2020-10-20,64.88
Kazakhstan,KAZ,2020-10-21,64.88
Kazakhstan,KAZ,2020-10-22,64.88
Kazakhstan,KAZ,2020-10-23,64.88
Kazakhstan,KAZ,2020-10-24,64.88
Kazakhstan,KAZ,2020-10-25,64.88
Kazakhstan,KAZ,2020-10-26,64.88
Kazakhstan,KAZ,2020-10-27,64.88
Kazakhstan,KAZ,2020-10-28,58.63
Kazakhstan,KAZ,2020-10-29,58.63
Kazakhstan,KAZ,2020-10-30,58.63
Kazakhstan,KAZ,2020-10-31,58.63
Kazakhstan,KAZ,2020-11-01,58.63
Kazakhstan,KAZ,2020-11-02,58.63
Kazakhstan,KAZ,2020-11-03,58.63
Kazakhstan,KAZ,2020-11-04,58.63
Kazakhstan,KAZ,2020-11-05,58.63
Kazakhstan,KAZ,2020-11-06,58.63
Kazakhstan,KAZ,2020-11-07,58.63
Kazakhstan,KAZ,2020-11-08,58.63
Kazakhstan,KAZ,2020-11-09,58.63
Kazakhstan,KAZ,2020-11-10,58.63
Kazakhstan,KAZ,2020-11-11,57.44
